ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
208044_s_at	0.145	2.01e-02	2.797841	-3.42384	0.2789265	PPARD	peroxisome proliferator activated receptor delta
213265_at	0.145	2.01e-02	2.797648	-3.42415	0.3355087	PGA4///PGA3///PGA5	pepsinogen 4, group I (pepsinogen A)///pepsinogen 3, group I (pepsinogen A)///pepsinogen 5, group I (pepsinogen A)
203732_at	0.145	2.01e-02	-2.797514	-3.42437	-0.286455	TRIP4	thyroid hormone receptor interactor 4
202847_at	0.145	2.01e-02	2.797258	-3.42478	0.8261908	PCK2	phosphoenolpyruvate carboxykinase 2, mitochondrial
213526_s_at	0.145	2.01e-02	2.797246	-3.4248	0.2939828	LIN37	lin-37 DREAM MuvB core complex component
216407_at	0.14506	2.02e-02	-2.796822	-3.42548	-0.3014443	VAC14	Vac14, PIKFYVE complex component
218457_s_at	0.14521	2.02e-02	2.79597	-3.42686	0.2913378	DNMT3A	DNA methyltransferase 3 alpha
221496_s_at	0.14521	2.02e-02	-2.795715	-3.42727	-0.6252298	TOB2	transducer of ERBB2, 2
217630_at	0.14521	2.02e-02	2.795611	-3.42743	0.243932	ANGEL2	angel homolog 2
211814_s_at	0.14522	2.02e-02	-2.795217	-3.42807	-0.7114178	CCNE2	cyclin E2
218458_at	0.14522	2.02e-02	-2.795172	-3.42814	-0.2508669	GMCL1	germ cell-less, spermatogenesis associated 1
200741_s_at	0.14548	2.03e-02	2.793837	-3.43029	0.199902	RPS27	ribosomal protein S27
201281_at	0.14548	2.03e-02	2.793489	-3.43085	0.2664022	ADRM1	adhesion regulating molecule 1
211092_s_at	0.14548	2.03e-02	-2.793489	-3.43085	-0.3826696	NF2	neurofibromin 2
205915_x_at	0.14557	2.03e-02	2.792572	-3.43233	0.2209709	GRIN1	glutamate ionotropic receptor NMDA type subunit 1
216459_x_at	0.14557	2.03e-02	-2.792515	-3.43243	-0.3928965	DDR1-AS1	DDR1 antisense RNA 1 (head to head)
218583_s_at	0.14557	2.03e-02	-2.792388	-3.43263	-0.2453883	DCUN1D1	defective in cullin neddylation 1 domain containing 1
220866_at	0.14557	2.03e-02	-2.792378	-3.43265	-0.5853713	ADAMTS6	ADAM metallopeptidase with thrombospondin type 1 motif 6
214262_at	0.1456	2.03e-02	2.792041	-3.43319	0.3249213	MIR6875///TRIP6	microRNA 6875///thyroid hormone receptor interactor 6
210523_at	0.1457	2.03e-02	2.791136	-3.43465	0.2607245	BMPR1B	bone morphogenetic protein receptor type 1B
211769_x_at	0.1457	2.03e-02	-2.791054	-3.43478	-0.4560846	SERINC3	serine incorporator 3
210310_s_at	0.1457	2.04e-02	-2.790339	-3.43593	-0.7621626	FGF5	fibroblast growth factor 5
218322_s_at	0.1457	2.04e-02	2.790234	-3.4361	0.43626	ACSL5	acyl-CoA synthetase long-chain family member 5
219382_at	0.1457	2.04e-02	2.78999	-3.4365	0.3487978	SERTAD3	SERTA domain containing 3
211484_s_at	0.1457	2.04e-02	2.789939	-3.43658	0.2553422	DSCAM	DS cell adhesion molecule
209059_s_at	0.1457	2.04e-02	2.789938	-3.43658	0.2538214	EDF1	endothelial differentiation related factor 1
221001_at	0.1457	2.04e-02	2.789768	-3.43685	0.2839102		
202043_s_at	0.1457	2.04e-02	2.789613	-3.4371	0.6824563	SMS	spermine synthase
205093_at	0.1457	2.04e-02	2.789556	-3.43719	0.3197022	PLEKHA6	pleckstrin homology domain containing A6
218793_s_at	0.1457	2.04e-02	-2.789513	-3.43726	-0.313512	SCML1	sex comb on midleg-like 1 (Drosophila)
221924_at	0.14572	2.04e-02	2.789242	-3.4377	0.2569931	ZMIZ2	zinc finger MIZ-type containing 2
201295_s_at	0.14577	2.04e-02	-2.788847	-3.43834	-1.3726493	WSB1	WD repeat and SOCS box containing 1
216608_at	0.14594	2.05e-02	2.787938	-3.4398	0.3321318	DKFZP434A062	uncharacterized LOC26102
209880_s_at	0.1461	2.05e-02	2.787092	-3.44117	0.2443599	SELPLG	selectin P ligand
214522_x_at	0.14616	2.05e-02	-2.786642	-3.44189	-0.2429358	HIST1H3D///HIST1H2AD	histone cluster 1, H3d///histone cluster 1, H2ad
206672_at	0.14634	2.05e-02	2.785719	-3.44338	0.2128014	AQP2	aquaporin 2
203236_s_at	0.14675	2.06e-02	2.783794	-3.44648	0.2431172	LGALS9	galectin 9
206907_at	0.14675	2.06e-02	2.783636	-3.44674	1.0094506	TNFSF9	tumor necrosis factor superfamily member 9
205585_at	0.14686	2.06e-02	2.782984	-3.44779	0.4317469	ETV6	ETS variant 6
222283_at	0.14691	2.06e-02	-2.782605	-3.4484	-0.2989622	ZNF480	zinc finger protein 480
214340_at	0.14692	2.06e-02	2.782348	-3.44881	0.2675577	ALOX12P2	arachidonate 12-lipoxygenase pseudogene 2
209471_s_at	0.147	2.07e-02	-2.781832	-3.44964	-0.1985108	FNTA	farnesyltransferase, CAAX box, alpha
212621_at	0.14724	2.07e-02	-2.780634	-3.45158	-0.5569747	NEMP1	nuclear envelope integral membrane protein 1
215252_at	0.14724	2.07e-02	-2.780475	-3.45183	-0.9334366	DNAJC7	DnaJ heat shock protein family (Hsp40) member C7
215178_x_at	0.14745	2.07e-02	2.77938	-3.4536	0.401425	NAAA	N-acylethanolamine acid amidase
222214_at	0.14745	2.07e-02	-2.779251	-3.4538	-0.9643227		
207198_s_at	0.14751	2.08e-02	2.778816	-3.45451	0.3063497	LIMS4///LIMS1	LIM zinc finger domain containing 4///LIM zinc finger domain containing 1
208188_at	0.14758	2.08e-02	2.778342	-3.45527	0.2215773	KRT9	keratin 9
219953_s_at	0.14766	2.08e-02	2.777806	-3.45613	0.2400456	AKIP1	A-kinase interacting protein 1
212847_at	0.14766	2.08e-02	-2.777362	-3.45685	-0.3382476	FUBP1	far upstream element binding protein 1
211651_s_at	0.14766	2.08e-02	-2.777201	-3.45711	-0.6145044	LAMB1	laminin subunit beta 1
201964_at	0.14766	2.08e-02	-2.776598	-3.45808	-0.3449613	SETX	senataxin
220767_at	0.14766	2.08e-02	2.776577	-3.45811	0.1904113		
221397_at	0.14766	2.08e-02	-2.776536	-3.45818	-0.2999397	TAS2R10	taste 2 receptor member 10
219135_s_at	0.14766	2.08e-02	2.776444	-3.45833	0.2238075	LMF1	lipase maturation factor 1
207983_s_at	0.14766	2.09e-02	-2.776347	-3.45848	-0.4447119	STAG2	stromal antigen 2
202216_x_at	0.14766	2.09e-02	2.776268	-3.45861	0.3008203	NFYC	nuclear transcription factor Y subunit gamma
205428_s_at	0.14787	2.09e-02	-2.775227	-3.46029	-0.6085361	CALB2	calbindin 2
210808_s_at	0.14808	2.09e-02	2.77404	-3.4622	0.2631027	NOX1	NADPH oxidase 1
214787_at	0.14808	2.09e-02	-2.773974	-3.46231	-0.3818347	DENND4A	DENN domain containing 4A
219367_s_at	0.14813	2.09e-02	-2.773596	-3.46292	-0.6142082	NRP2	neuropilin 2
206189_at	0.14813	2.10e-02	2.773288	-3.46341	0.1998872	UNC5C	unc-5 netrin receptor C
220906_at	0.14813	2.10e-02	-2.773037	-3.46382	-0.4977482		
211385_x_at	0.14813	2.10e-02	2.77288	-3.46407	0.2658063	SULT1A2	sulfotransferase family 1A member 2
201699_at	0.14813	2.10e-02	-2.772846	-3.46413	-0.2843709	PSMC6	proteasome 26S subunit, ATPase 6
210796_x_at	0.14817	2.10e-02	2.772485	-3.46471	0.3306924	SIGLEC6	sialic acid binding Ig like lectin 6
210620_s_at	0.14825	2.10e-02	-2.771686	-3.466	-0.75074	GTF3C2	general transcription factor IIIC subunit 2
207402_at	0.14825	2.10e-02	2.771602	-3.46613	0.310378	ZNF132	zinc finger protein 132
201405_s_at	0.14825	2.10e-02	-2.771577	-3.46617	-0.2595062	COPS6	COP9 signalosome subunit 6
216404_at	0.1483	2.10e-02	2.771206	-3.46677	0.2220087	ATXN8OS	ATXN8 opposite strand (non-protein coding)
216196_at	0.14843	2.11e-02	-2.770459	-3.46797	-0.1916697		
213263_s_at	0.14845	2.11e-02	-2.770214	-3.46837	-0.4122132	PCBP2	poly(rC) binding protein 2
218940_at	0.14849	2.11e-02	-2.769861	-3.46894	-0.3202896	VCPKMT	valosin containing protein lysine methyltransferase
218429_s_at	0.14857	2.11e-02	2.768891	-3.4705	0.2712205	C19orf66	chromosome 19 open reading frame 66
207708_at	0.14857	2.11e-02	2.768762	-3.47071	0.3042614	ALOXE3	arachidonate lipoxygenase 3
209131_s_at	0.14857	2.11e-02	-2.768741	-3.47074	-0.8700215	SNAP23	synaptosome associated protein 23
218181_s_at	0.14857	2.11e-02	-2.768721	-3.47077	-0.3141141	MAP4K4	mitogen-activated protein kinase kinase kinase kinase 4
209179_s_at	0.14857	2.11e-02	2.768432	-3.47124	0.3438375	MBOAT7	membrane bound O-acyltransferase domain containing 7
215680_at	0.14857	2.11e-02	2.768364	-3.47135	0.2106317	KIAA1654	KIAA1654 protein
213656_s_at	0.14866	2.12e-02	-2.76764	-3.47251	-0.2582141	KLC1	kinesin light chain 1
217828_at	0.14866	2.12e-02	-2.767545	-3.47267	-0.3425548	SLTM	SAFB like transcription modulator
203790_s_at	0.14866	2.12e-02	-2.766977	-3.47358	-0.4220999	RIDA	reactive intermediate imine deaminase A homolog
219511_s_at	0.14866	2.12e-02	2.766832	-3.47382	0.3117931	SNCAIP	synuclein alpha interacting protein
212822_at	0.14866	2.12e-02	-2.766777	-3.4739	-0.631623	HEG1	heart development protein with EGF like domains 1
221763_at	0.14866	2.12e-02	-2.766701	-3.47403	-0.4094886	JMJD1C	jumonji domain containing 1C
209532_at	0.14866	2.12e-02	-2.766523	-3.47431	-0.5238074	PLAA	phospholipase A2 activating protein
201804_x_at	0.14866	2.12e-02	2.766349	-3.47459	0.1704451	TBCB	tubulin folding cofactor B
207967_at	0.14866	2.12e-02	2.766319	-3.47464	0.2217501	VPS45	vacuolar protein sorting 45 homolog
220925_at	0.14916	2.13e-02	-2.764096	-3.47822	-0.2281498	NAA35	N(alpha)-acetyltransferase 35, NatC auxiliary subunit
208224_at	0.14922	2.13e-02	2.763676	-3.4789	0.3303199	HOXB1	homeobox B1
217347_at	0.14926	2.13e-02	2.763319	-3.47948	0.3391277		
220813_at	0.14929	2.13e-02	2.76297	-3.48004	0.2199828	CYSLTR2	cysteinyl leukotriene receptor 2
210320_s_at	0.14929	2.13e-02	-2.762816	-3.48029	-0.3166402	DDX52	DEAD-box helicase 52
204096_s_at	0.1494	2.13e-02	2.76218	-3.48131	0.3052735	ELL	elongation factor for RNA polymerase II
215577_at	0.1495	2.14e-02	-2.761442	-3.4825	-0.320547		
215097_at	0.1495	2.14e-02	2.761264	-3.48279	0.2823705	CAPZB	capping actin protein of muscle Z-line beta subunit
202515_at	0.1495	2.14e-02	-2.761218	-3.48286	-0.2698824	DLG1	discs large MAGUK scaffold protein 1
214477_at	0.14966	2.14e-02	-2.760213	-3.48448	-0.2728564	MLLT1	MLLT1, super elongation complex subunit
205529_s_at	0.14966	2.14e-02	-2.760189	-3.48452	-0.4345861	RUNX1T1	RUNX1 translocation partner 1
210440_s_at	0.14984	2.14e-02	2.7593	-3.48595	0.2438525	CDC14A	cell division cycle 14A
204939_s_at	0.14984	2.15e-02	-2.759107	-3.48626	-0.345949	PLN	phospholamban
201349_at	0.14997	2.15e-02	2.758393	-3.48741	0.409963	SLC9A3R1	SLC9A3 regulator 1
202678_at	0.14998	2.15e-02	-2.758141	-3.48782	-0.2534946	GTF2A2	general transcription factor IIA subunit 2
207532_at	0.15	2.15e-02	2.757907	-3.48819	0.2000212	CRYGD	crystallin gamma D
212046_x_at	0.15009	2.15e-02	2.757339	-3.48911	0.3451069	MAPK3	mitogen-activated protein kinase 3
213428_s_at	0.1501	2.15e-02	2.756949	-3.48974	0.3641164	COL6A1	collagen type VI alpha 1 chain
210565_at	0.1501	2.15e-02	2.756566	-3.49035	0.214295	GCGR	glucagon receptor
209241_x_at	0.1501	2.15e-02	2.756525	-3.49042	0.7288555	MINK1	misshapen like kinase 1
207217_s_at	0.1501	2.16e-02	2.756385	-3.49065	0.2672452	NOX1	NADPH oxidase 1
221817_at	0.1501	2.16e-02	2.756173	-3.49099	0.2903629	DOLPP1	dolichyldiphosphatase 1
214764_at	0.1501	2.16e-02	-2.756	-3.49127	-0.4203414	RRP15	ribosomal RNA processing 15 homolog
221487_s_at	0.1501	2.16e-02	-2.75599	-3.49128	-0.7130113	ENSA	endosulfine alpha
214753_at	0.15021	2.16e-02	-2.75534	-3.49233	-0.7411171	N4BP2L2	NEDD4 binding protein 2 like 2
211818_s_at	0.15025	2.16e-02	2.754974	-3.49292	0.2705748	LOC729966///PDE4C	uncharacterized LOC729966///phosphodiesterase 4C
212684_at	0.15025	2.16e-02	-2.754335	-3.49395	-0.2678648	ZNF3	zinc finger protein 3
216711_s_at	0.15025	2.17e-02	-2.753696	-3.49498	-0.3448963	TAF1	TATA-box binding protein associated factor 1
219829_at	0.15025	2.17e-02	2.753609	-3.49512	0.2154872	ITGB1BP2	integrin subunit beta 1 binding protein 2
211254_x_at	0.15025	2.17e-02	2.753603	-3.49513	0.2696862	RHAG	Rh-associated glycoprotein
208907_s_at	0.15025	2.17e-02	-2.753323	-3.49558	-0.3143418	MRPS18B	mitochondrial ribosomal protein S18B
217952_x_at	0.15025	2.17e-02	-2.753245	-3.4957	-0.2887378	PHF3	PHD finger protein 3
217446_x_at	0.15025	2.17e-02	-2.753127	-3.49589	-0.5098926		
221717_at	0.15025	2.17e-02	2.753115	-3.49591	0.2561802		
207186_s_at	0.15025	2.17e-02	-2.753111	-3.49592	-0.3602714	BPTF	bromodomain PHD finger transcription factor
216972_at	0.15025	2.17e-02	2.752941	-3.49619	0.2015496	SPAM1	sperm adhesion molecule 1
221641_s_at	0.15025	2.17e-02	-2.752088	-3.49757	-0.2322178	ACOT9	acyl-CoA thioesterase 9
212772_s_at	0.15025	2.17e-02	2.751988	-3.49773	0.4853666	ABCA2	ATP binding cassette subfamily A member 2
216832_at	0.15025	2.17e-02	-2.751962	-3.49777	-0.3400046	RUNX1T1	RUNX1 translocation partner 1
203252_at	0.15025	2.17e-02	2.751934	-3.49782	0.453849	CDK2AP2	cyclin dependent kinase 2 associated protein 2
208014_x_at	0.15025	2.17e-02	2.751706	-3.49818	0.2672806		
201624_at	0.15025	2.17e-02	2.751655	-3.49826	0.5150967	DARS	aspartyl-tRNA synthetase
202944_at	0.15025	2.17e-02	2.75164	-3.49829	0.5104149	NAGA	alpha-N-acetylgalactosaminidase
213665_at	0.15025	2.17e-02	2.751631	-3.4983	0.3922042	SOX4	SRY-box 4
213120_at	0.15027	2.17e-02	-2.751326	-3.49879	-0.5250734	UHRF1BP1L	UHRF1 binding protein 1 like
207527_at	0.15027	2.17e-02	2.751176	-3.49904	0.2379537	KCNJ9	potassium voltage-gated channel subfamily J member 9
217704_x_at	0.15034	2.18e-02	-2.750677	-3.49984	-0.6446039		
221719_s_at	0.15034	2.18e-02	2.750498	-3.50013	0.2206231	LZTS1	leucine zipper tumor suppressor 1
216579_at	0.15034	2.18e-02	2.750343	-3.50038	0.2086961	GJB4	gap junction protein beta 4
212069_s_at	0.15038	2.18e-02	2.749985	-3.50095	0.4640022	PRRC2B	proline rich coiled-coil 2B
204355_at	0.15038	2.18e-02	2.749616	-3.50155	0.2938658	DHX30	DEAH-box helicase 30
211951_at	0.15038	2.18e-02	-2.749492	-3.50175	-0.324482	NOLC1	nucleolar and coiled-body phosphoprotein 1
214185_at	0.15038	2.18e-02	-2.749337	-3.502	-0.3342262	KHDRBS1	KH RNA binding domain containing, signal transduction associated 1
203451_at	0.15038	2.18e-02	2.749241	-3.50215	0.3221019	LDB1	LIM domain binding 1
212622_at	0.15038	2.18e-02	-2.749072	-3.50243	-0.4002094	TMEM41B	transmembrane protein 41B
219883_at	0.15051	2.18e-02	2.748373	-3.50355	0.2647301	TEX40	testis expressed 40
200652_at	0.15057	2.19e-02	-2.747941	-3.50425	-0.2108658	SSR2	signal sequence receptor subunit 2
208881_x_at	0.15067	2.19e-02	-2.747179	-3.50547	-0.6535769	IDI1	isopentenyl-diphosphate delta isomerase 1
206125_s_at	0.15067	2.19e-02	2.747128	-3.50556	0.2147108	KLK8	kallikrein related peptidase 8
206785_s_at	0.15067	2.19e-02	2.746965	-3.50582	0.2090889	KLRC2///KLRC1	killer cell lectin like receptor C2///killer cell lectin like receptor C1
222290_at	0.15076	2.19e-02	2.746449	-3.50665	0.6029857	OR2A9P///OR2A20P	olfactory receptor family 2 subfamily A member 9 pseudogene///olfactory receptor family 2 subfamily A member 20 pseudogene
215489_x_at	0.1508	2.19e-02	-2.745992	-3.50738	-0.7592231	HOMER3	homer scaffolding protein 3
203803_at	0.1508	2.19e-02	-2.745659	-3.50792	-0.6240191	PCYOX1	prenylcysteine oxidase 1
214362_at	0.1508	2.19e-02	2.745594	-3.50803	0.243732	RGS12	regulator of G-protein signaling 12
213622_at	0.1508	2.19e-02	2.745475	-3.50822	0.5597978	COL9A2	collagen type IX alpha 2 chain
220651_s_at	0.1508	2.20e-02	-2.745358	-3.50841	-0.6069703	MCM10	minichromosome maintenance 10 replication initiation factor
212469_at	0.15089	2.20e-02	-2.744809	-3.50929	-0.3245039	NIPBL	NIPBL, cohesin loading factor
221751_at	0.15094	2.20e-02	-2.744279	-3.51014	-0.2749931	PANK3	pantothenate kinase 3
202132_at	0.15094	2.20e-02	-2.744236	-3.51021	-0.5070138	WWTR1	WW domain containing transcription regulator 1
212569_at	0.15104	2.20e-02	-2.743652	-3.51115	-0.3876831	SMCHD1	structural maintenance of chromosomes flexible hinge domain containing 1
202143_s_at	0.15104	2.20e-02	-2.743431	-3.51151	-0.3584615	COPS8	COP9 signalosome subunit 8
215284_at	0.15104	2.20e-02	-2.743267	-3.51177	-0.8456258		
215076_s_at	0.15107	2.20e-02	2.742962	-3.51227	0.2099279	COL3A1	collagen type III alpha 1 chain
219165_at	0.15121	2.21e-02	2.742202	-3.51349	0.4338457	PDLIM2	PDZ and LIM domain 2
221632_s_at	0.15121	2.21e-02	2.741955	-3.51389	0.240521	WDR4	WD repeat domain 4
215687_x_at	0.15121	2.21e-02	2.741873	-3.51402	0.2128276	PLCB1	phospholipase C beta 1
206838_at	0.15126	2.21e-02	2.741461	-3.51468	0.2758197	TBX19	T-box 19
216490_x_at	0.15138	2.21e-02	2.740796	-3.51575	0.2870197		
204090_at	0.1514	2.21e-02	2.740557	-3.51614	0.2748988	STK19	serine/threonine kinase 19
201261_x_at	0.15143	2.21e-02	2.740267	-3.5166	0.5393285	BGN	biglycan
219859_at	0.15143	2.22e-02	2.739565	-3.51773	0.2059118	CLEC4E	C-type lectin domain family 4 member E
213859_x_at	0.15143	2.22e-02	-2.739529	-3.51779	-0.2185104	SMARCA5	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5
219627_at	0.15143	2.22e-02	-2.739488	-3.51786	-0.3105178	ZNF767P	zinc finger family member 767, pseudogene
211819_s_at	0.15143	2.22e-02	2.739426	-3.51796	0.3194806	SORBS1	sorbin and SH3 domain containing 1
211481_at	0.15143	2.22e-02	2.739319	-3.51813	0.3000889	SLCO1A2	solute carrier organic anion transporter family member 1A2
204899_s_at	0.1516	2.22e-02	-2.738456	-3.51952	-0.9603715	SAP30	Sin3A associated protein 30
202030_at	0.15177	2.22e-02	2.737616	-3.52087	0.3353168	BCKDK	branched chain ketoacid dehydrogenase kinase
218305_at	0.15196	2.23e-02	2.73662	-3.52248	0.5048701	IPO4	importin 4
212779_at	0.15196	2.23e-02	-2.736473	-3.52271	-0.3805885	KIAA1109	KIAA1109
214594_x_at	0.1522	2.23e-02	-2.735373	-3.52448	-0.6942402	ATP8B1	ATPase phospholipid transporting 8B1
215479_at	0.15222	2.23e-02	2.735	-3.52508	0.2252477		
208360_s_at	0.15222	2.23e-02	2.734908	-3.52523	0.2773839	ERVH-4	endogenous retrovirus group H member 4
212341_at	0.15223	2.23e-02	-2.734693	-3.52558	-0.2253428	YIPF6	Yip1 domain family member 6
218299_at	0.15244	2.24e-02	2.733681	-3.52721	0.3743652	C11orf24	chromosome 11 open reading frame 24
AFFX-r2-Bs-thr-3_s_at	0.15252	2.24e-02	2.733003	-3.5283	0.6089714		
205783_at	0.15252	2.24e-02	2.732792	-3.52864	0.254388	KLK13	kallikrein related peptidase 13
212610_at	0.15252	2.24e-02	-2.732786	-3.52865	-0.2497019	PTPN11	protein tyrosine phosphatase, non-receptor type 11
203080_s_at	0.15252	2.24e-02	-2.732604	-3.52894	-0.1998381	BAZ2B	bromodomain adjacent to zinc finger domain 2B
200753_x_at	0.15254	2.24e-02	-2.732367	-3.52932	-0.3487237	MIR636///SRSF2	microRNA 636///serine and arginine rich splicing factor 2
221056_x_at	0.15258	2.25e-02	2.731658	-3.53046	0.1951147	EPS15L1	epidermal growth factor receptor pathway substrate 15 like 1
209798_at	0.15258	2.25e-02	-2.731534	-3.53066	-0.2096785	NPAT	nuclear protein, coactivator of histone transcription
219292_at	0.15258	2.25e-02	-2.731525	-3.53068	-0.2837361	THAP1	THAP domain containing 1
214313_s_at	0.15258	2.25e-02	2.731368	-3.53093	0.7615481	EIF5B	eukaryotic translation initiation factor 5B
219847_at	0.15258	2.25e-02	2.731287	-3.53106	0.2518843	HDAC11	histone deacetylase 11
219004_s_at	0.15269	2.25e-02	2.730677	-3.53204	0.3402832	MIS18A	MIS18 kinetochore protein A
208631_s_at	0.1527	2.25e-02	-2.730436	-3.53243	-0.3192613	HADHA	hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), alpha subunit
220404_at	0.15279	2.25e-02	2.729911	-3.53328	0.1997498	ADGRG3	adhesion G protein-coupled receptor G3
215328_at	0.15297	2.26e-02	2.729013	-3.53472	0.2673727	EFR3B	EFR3 homolog B
202031_s_at	0.15304	2.26e-02	2.728178	-3.53607	0.2313123	WIPI2	WD repeat domain, phosphoinositide interacting 2
214847_s_at	0.15304	2.26e-02	2.72816	-3.5361	0.2474552	GPSM3	G-protein signaling modulator 3
213193_x_at	0.15304	2.26e-02	2.728154	-3.5361	0.1795543	TRBC1	T cell receptor beta constant 1
201546_at	0.15304	2.26e-02	-2.728027	-3.53631	-0.3510578	TRIP12	thyroid hormone receptor interactor 12
208421_at	0.1531	2.26e-02	2.727593	-3.53701	0.1866484		
203712_at	0.15331	2.26e-02	-2.726599	-3.53861	-0.3067617	PUM3	pumilio RNA binding family member 3
204232_at	0.15332	2.27e-02	2.726361	-3.53899	0.3018307	FCER1G	Fc fragment of IgE receptor Ig
201630_s_at	0.15354	2.27e-02	-2.725332	-3.54065	-0.3215784	ACP1	acid phosphatase 1, soluble
33323_r_at	0.15355	2.27e-02	2.724979	-3.54122	0.314326	SFN	stratifin
208466_at	0.15355	2.27e-02	2.7249	-3.54134	0.1824435	RAB3D	RAB3D, member RAS oncogene family
217957_at	0.15361	2.27e-02	-2.724493	-3.542	-0.2214882	CFAP20	cilia and flagella associated protein 20
214937_x_at	0.15368	2.27e-02	-2.724059	-3.5427	-0.4204803	PCM1	pericentriolar material 1
209079_x_at	0.15407	2.28e-02	2.722352	-3.54544	0.523492	PCDHGA1///PCDHGA2///PCDHGA3///PCDHGA4///PCDHGA5///PCDHGA6///PCDHGA7///PCDHGA9///PCDHGA10///PCDHGA11///PCDHGB1///PCDHGB2///PCDHGB3///PCDHGB5///PCDHGB6///PCDHGB7///PCDHGC4///PCDHGC5///PCDHGA12///PCDHGA8///PCDHGB4///PCDHGC3	protocadherin gamma subfamily A, 1///protocadherin gamma subfamily A, 2///protocadherin gamma subfamily A, 3///protocadherin gamma subfamily A, 4///protocadherin gamma subfamily A, 5///protocadherin gamma subfamily A, 6///protocadherin gamma subfamily A, 7///protocadherin gamma subfamily A, 9///protocadherin gamma subfamily A, 10///protocadherin gamma subfamily A, 11///protocadherin gamma subfamily B, 1///protocadherin gamma subfamily B, 2///protocadherin gamma subfamily B, 3///protocadherin gamma subfamily B, 5///protocadherin gamma subfamily B, 6///protocadherin gamma subfamily B, 7///protocadherin gamma subfamily C, 4///protocadherin gamma subfamily C, 5///protocadherin gamma subfamily A, 12///protocadherin gamma subfamily A, 8///protocadherin gamma subfamily B, 4///protocadherin gamma subfamily C, 3
200797_s_at	0.15407	2.28e-02	-2.722135	-3.54579	-0.2605432	MCL1	BCL2 family apoptosis regulator
204391_x_at	0.15415	2.28e-02	-2.72149	-3.54683	-0.3685264	TRIM24	tripartite motif containing 24
213173_at	0.15415	2.28e-02	-2.721434	-3.54692	-0.3835106	PCNX1	pecanex homolog 1 (Drosophila)
209947_at	0.15415	2.28e-02	2.721282	-3.54717	0.4967743	UBAP2L	ubiquitin associated protein 2 like
AFFX-r2-Bs-lys-5_at	0.15415	2.29e-02	2.721106	-3.54745	0.7565528		
